Situacao	Var_Desconto	Descricao	Codigo	Avaliacao	Preco_Original	Preco_A_Vista	Produto	Data_Captura
		Sousplat Adao Chevron  2 Pecas  Sem Base	1567555395		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Abacaxi Verde  4 Pecas  Sem Base	1567556962		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Flamingo Chevron  4 Pecas  Sem Base	1567555256		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Melancia Picole  6 Pecas  Com Base	1567556984		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Folhagem  12 Pecas  Com Base	1567556990		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Frutas  4 Pecas  Sem Base	1567556983		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Lhama 2  2 Pecas  Com Base	1567555336		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  12 Pecas  Sem Base	1567555265		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Summer  4 Pecas  Sem Base	1567556985		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  2 Pecas  Sem Base	1567495743		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  2 Pecas  Com Base	1567340079		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  12 Pecas  Com Base	1567324278		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chanel  6 Pecas  Com Base	1567324228		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Passaro E Borboleta  2 Pecas  Sem Base	1567324200		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 5  12 Pecas  Com Base	1567323924		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 8  6 Pecas  Com Base	1567324232		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 6  2 Pecas  Sem Base	1567324250		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tie Dye  2 Pecas  Com Base	1567517325		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  6 Pecas  Com Base	1567340010		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Coffee Xícara  2 Pecas  Com Base	1567324327		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Menu Steak House  6 Pecas  Sem Base	1567323706		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Colorido 4  2 Pecas  Com Base	1567324004		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Dolce Gabbana  4 Pecas  Com Base	1567324305		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chandon  12 Pecas  Com Base	1567323827		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Cactus Flor  12 Pecas  Com Base	1567323792		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Limao  12 Pecas  Com Base	1567323744		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Menta/dourado  6 Pecas  Sem Base	1567517361		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Papagaio  2 Pecas  Com Base	1567555386		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  1 Peca  Sem Base	1567555478		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Lhama  2 Pecas  Com Base	1567555361		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Melancias  12 Pecas  Sem Base	1567556954		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  12 Pecas  Com Base	1567422483		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Flores Amarelo  4 Pecas  Sem Base	1567532250		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Palmeiras  4 Pecas  Sem Base	1567544548		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Orquídeas  12 Pecas  Sem Base	1567544557		(None, None)		Jogos Americanos	2023-10-04
		Kit 2 Capas Sousplat  2 Guardanapos Love Cinza	1567544479		(None, None)		Jogos Americanos	2023-10-04
		Kit 2 Capas Sousplat  2 Guardanapos Vermelho Coracões	1567544430		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tigre  2 Pecas  Com Base	1567544502		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  6 Pecas  Sem Base	1567340216		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  2 Pecas  Com Base	1567422540		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Colorido 2  2 Pecas  Com Base	1567323767		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Coffee Premium  2 Pecas  Sem Base	1567324104		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Geometrico Floral  4 Pecas  Com Base	1567324274		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  12 Pecas  Sem Base	1567219200		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Limao  12 Pecas  Sem Base	1567323791		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 2  12 Pecas  Sem Base	1567324223		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 3  4 Pecas  Sem Base	1567324285		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Amarelo  2 Pecas  Com Base	1567324158		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  1 Peca  Com Base	1567340058		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  12 Pecas  Com Base	1567340045		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Folhagens  12 Pecas  Sem Base	1567324121		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Colorido 4  1 Peca  Sem Base	1567324253		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chanel  1 Peca  Sem Base	1567323757		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Hot Dog  2 Pecas  Com Base	1567515650		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Abacate  6 Pecas  Sem Base	1567516609		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Flores Cinza  6 Pecas  Sem Base	1567523821		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Fundo Do Mar  4 Pecas  Com Base	1567205039		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Bananeira  2 Pecas  Sem Base	1567205316		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  6 Pecas  Com Base	1567205000		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  2 Pecas  Com Base	1567205176		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Bamboo Finos Impressa Tecido Microfibra  4	1567204921		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tropical Flamingos  2 Pecas  Sem Base	1567204974		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Rolha Impressa Tecido Microfibra  6 Pecas 	1567205022		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  6 Pecas  Com Base	1567204927		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Naútico  12 Pecas  Com Base	1567205308		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  12 Pecas  Com Base	1567340007		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Abacaxi Listras  6 Pecas  Sem Base	1567286039		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Folhagens Geometrica  6 Pecas  Com Base	1567289885		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Passaros Amarelo  4 Pecas  Com Base	1567323729		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tropical  12 Pecas  Sem Base	1567286092		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Passaros Rosas  6 Pecas  Sem Base	1567324065		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tropical Chevron  4 Pecas  Com Base	1567285955		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chanel  2 Pecas  Com Base	1567324078		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 12  4 Pecas  Sem Base	1567324175		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Renda 2 Impressa Tecido Microfibra  12 Peca	1567324267		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 9  4 Pecas  Sem Base	1567323746		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Cactus Flor  4 Pecas  Sem Base	1567324259		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  4 Pecas  Com Base	1567205264		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Juta Impressa Tecido Microfibra  12 Pecas 	1567286017		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  4 Pecas  Com Base	1567205349		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Flores  12 Pecas  Com Base	1567205337		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Para Jantar  Sg1643	1567205219		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  6 Pecas  Com Base	1567422627		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Tijolinhos Impressa Tecido Microfibra  1 Pe	1567208729		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Menta/dourado  4 Pecas  Sem Base	1567517357		(None, None)		Jogos Americanos	2023-10-04
		Sousplat I Love You  6 Pecas  Sem Base	1567521766		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Listrado Verde London Ii  4 Unds	1567143112		(None, None)		Jogos Americanos	2023-10-04
		Lugar Americano Em Pvc Net Dourado 45x30cm	1567114040		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Marine 2  1 Peca  Com Base	1567127925		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Churrasco Bege  1 Peca  Com Base	1567127776		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Pattern 10  1 Peca  Com Base	1567127899		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Folhagens Geometrica  1 Peca  Com Base	1567127770		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tropical  1 Peca  Com Base	1567127775		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Love Floral  6 Pecas  Com Base	1567127886		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Vermelho  12 Pecas  Sem Base	1567127728		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  1 Peca  Com Base	1567127496		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Abacaxi Chevron 2  1 Peca  Sem Base	1567127935		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Decorativo  1 Peca  Com Base	1567127765		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Hortencias  1 Peca  Com Base	1567127800		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Trama Sintetica Impressa Tecido Microfibra 	1567127828		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Coracao  1 Peca  Sem Base	1567127706		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chandon  1 Peca  Com Base	1567127746		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Kiwi  1 Peca  Com Base	1567127893		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Poa Cinza  1 Peca  Com Base	1567127823		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  1 Peca  Com Base	1567127537		(None, None)		Jogos Americanos	2023-10-04
Oferta	11	Jogo Americano Caqui Vermelho Velho Da Charlô  4 Unds	1567143132		(None, None)	57.10	Jogos Americanos	2023-10-04
		Sousplat Natal  1 Peca  Com Base	1567127504		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Marine 1  1 Peca  Com Base	1567127911		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Zebra  1 Peca  Com Base	1567127738		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Menta/dourado  1 Peca  Com Base	1567127786		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Chevron Verde Claro  2 Pecas  Sem Base	1567127750		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tiffanny Butterfly  12 Pecas  Sem Base	1567127878		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Coffee Premium  1 Peca  Com Base	1567127709		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Bananeira  1 Peca  Com Base	1567127822		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Rolha Impressa Tecido Microfibra  1 Peca 	1567127803		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Fundo Do Mar 2  1 Peca  Sem Base	1567127708		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  1 Peca  Com Base	1567127531		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Tropical Banana  6 Pecas  Sem Base	1567204922		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Indiano  4 Pecas  Com Base	1567205218		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Pascoa  12 Pecas  Com Base	1567340092		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  6 Pecas  Com Base	1567204963		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Tijolinhos Impressa Tecido Microfibra  4 Pe	1567208734		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  12 Pecas  Com Base	1567204966		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  6 Pecas  Com Base	1567205311		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  4 Pecas  Com Base	1567205064		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Para Jantar  Sg1648	1567204980		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  12 Pecas  Com Base	1567205228		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Naútico  1 Peca  Sem Base	1567219206		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  4 Pecas  Sem Base	1567218951		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  2 Pecas  Sem Base	1567219805		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  4 Pecas  Sem Base	1567219195		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  12 Pecas  Com Base	1567205346		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  4 Pecas  Com Base	1567205215		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Beija Flor  1 Peca  Sem Base	1567205279		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  2 Pecas  Com Base	1567205299		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  12 Pecas  Com Base	1567205034		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  6 Pecas  Com Base	1567205247		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Indiano  2 Pecas  Com Base	1567205109		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Para Jantar  Sg1659	1567205198		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Estampa Bamboo Finos Impressa Tecido Microfibra  1	1567205300		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Natal  6 Pecas  Com Base	1567205097		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Velas  12 Pecas  Sem Base	1570769286		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Copa Mascote  8 Pecas  Sem Base	1570769397		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Cardinal  1 Peca  Sem Base	1570769171		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Infantil  6 Pecas  Com Base	1570769394		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Cardinal  4 Pecas  Sem Base	1570769403		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano Copa Mascote  8 Pecas	1570769534		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano De Natal Redondo Natal Fofinho	1570602033		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Halloween Abobora  6 Pecas  Sem B	1570581426		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Espirito Natalino Esc	1570602311		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Wevans Flowers	1570602024		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Presentes	1570602306		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Halloween Abobora E Caveira  2 Pec	1570581360		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Mandala Roxa	1570602343		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Marble Geometric	1570602216		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Elementos Natalinos	1570601963		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Colorful Polygonal	1570602197		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Triângulos	1570602128		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Multi Tocas Natal	1570602331		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Copa Mascote  6 Pecas  Sem Base	1570769308		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Copa Bandeiras  2 Pecas  Sem Base	1570769512		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Inverno  2 Pecas  Sem Base	1570769327		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Infantil  1 Peca  Sem Base	1570769008		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Futebol  4 Pecas  Sem Base	1570769362		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Flores  4 Pecas  Com Base	1570769236		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Velas  1 Peca  Sem Base	1570769062		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Infantil  2 Pecas  Com Base	1570769353		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Xadrez Dourado  2 Pecas  Co	1570769034		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Infantil  2 Pecas  Sem Base	1570769531		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Futebol  12 Pecas  Com Base	1570769555		(None, None)		Jogos Americanos	2023-10-04
Oferta	25	Lugar Americano Forest Impermeavel	1570769002		(None, None)	59.90	Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Natal Inverno  2 Pecas	1570769065		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Feliz Natal	1570602342		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Halloween Abobora E Caveira  6 Pec	1570581348		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Marble Triangle	1570602154		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Halloween Abobora Fantasma  8 Peca	1570581519		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Wevans Flowers	1570602008		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Elementos Natalinos V	1570602049		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Redondo Com Franjas 4 Unidades  Rose	1570688977		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Papai Noel Xadrez  8 Pecas 	1570769042		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Galhada Flores  4 Pecas  Co	1570768963		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Copa Bandeira E Taca  12 Pecas  Sem Base	1570769260		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Galhada Flores  1 Peca  Com	1570769523		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Flores  1 Peca  Sem Base	1570769206		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano Copa Bandeiras  4 Pecas	1570769275		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Copa Bandeira E Taca  4 Pecas  Se	1570769323		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Lanterna  6 Pecas  Sem Base	1570769425		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Halloween Abobora  6 Pecas	1570769174		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Futebol  1 Peca  Sem Base	1570769143		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Multi Tocas Natal	1570768938		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Green Triangle	1570769277		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Treno  6 Pecas  Com Base	1570769172		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano Copa Bandeira E Taca  1 Peca	1570769382		(None, None)		Jogos Americanos	2023-10-04
		Sousplat De Inox Liso Alto Brilho James F	1570769393		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Arvore  8 Pecas  Sem Base	1570769119		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Copa Mascote  12 Pecas  Com Base	1570769447		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Futebol  8 Pecas  Com Base	1570769316		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Rena Preta  12 Pecas  Sem B	1570769225		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Merry Christmas  12 Pecas  Sem Ba	1570769233		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Copa Bandeiras  6 Pecas	1570769465		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Halloween Morcegos  12 Pecas  Com Base	1570525691		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Colorful Abstract	1570602102		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Wevans Mexican	1570601962		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Quadrados Coloridos	1570602206		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Elementos Natalinos	1570602051		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Wevans Geometric 3d	1570601981		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Elementos Natalinos D	1570602181		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano Halloween Abobora Fantasma  12 Pecas	1570581486		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano Halloween Abobora  8 Pecas	1570581374		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Para Mesa Redonda Wevans Triângulos Rosa	1570602104		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Elegante	1570601974		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Geometric Shapes	1570602134		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Premium Flowers	1570602060		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Linhas Abstratas	1570602282		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Boneco De Neve	1570602203		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Com Caminho De Mesa Wevans Exotic	1570601987		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano 4 Un Retangular Neoprene Corinthians Xadrez	1570769405		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Triângulos	1570769486		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Halloween Morcegos  8 Pecas	1570769333		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Copa Bandeiras  8 Pecas	1570769180		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Halloween Abobora E Caveira	1570769520		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Natal Árvore  6 Pecas	1570769519		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Halloween Teia  12 Pecas	1570768975		288.96		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Galhada Flores  8 Pecas  Se	1570769330		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat  Guardanapo Natal Magic  12 Pecas  Com Base	1570769009		239.76		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Natal Green	1570769248		(None, None)		Jogos Americanos	2023-10-04
		Kit Jogo Americano  Guardanapo Halloween Morcegos	1570769053		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Merry Christmas  4 Pecas  Com Base	1570492997		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Cardinal  6 Pecas  Sem Base	1570493065		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Flores  6 Pecas  Sem Base	1570493043		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Infantil  12 Pecas  Com Base	1570493038		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Magic  12 Pecas  Sem Base	1570493067		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Galhada Flores  12 Pecas  Com Base	1570493015		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Árvore  4 Pecas  Com Base	1570493090		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Velas  1 Peca  Sem Base	1570493005		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Magic  6 Pecas  Com Base	1570492924		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Galhada Flores  4 Pecas  Com Base	1570493047		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Inverno  12 Pecas  Sem Base	1570493059		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Lanterna  4 Pecas  Com Base	1570493040		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Papai Noel Xadrez  6 Pecas  Sem Base	1570492949		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Cervo Xadrez  1 Peca  Sem Base	1570493032		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Inverno  6 Pecas  Com Base	1570493061		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Green  6 Pecas  Sem Base	1570492943		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Magic  1 Peca  Sem Base	1570492922		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Natal Green  8 Pecas  Com Base	1570492987		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Halloween Misto  6 Pecas  Com Base	1570525658		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Halloween Morcegos  6 Pecas  Com Base	1570525688		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Halloween Morcegos  4 Pecas  Com Base	1570525654		(None, None)		Jogos Americanos	2023-10-04
		Kit Sousplat Halloween Misto  2 Pecas  Sem Base	1570525666		(None, None)		Jogos Americanos	2023-10-04
		Sousplat Costela Adao  4 Pecas  Sem Base	1567324320		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Flocos De Neve	1570602091		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano De Natal Redondo Elementos Natalinos	1570602118		(None, None)		Jogos Americanos	2023-10-04
		Jogo Americano Wevans Papai Noel Cute	1570602222		(None, None)		Jogos Americanos	2023-10-04
